source_year,source_file,source_url,page,table_index,table_title,row_index,column_index,cell_text,row_text
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,2,0,CONTENTS,0,0,,CONTENTS
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,2,0,CONTENTS,0,1,CONTENTS,CONTENTS
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,2,0,CONTENTS,1,0,,
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,2,0,CONTENTS,1,1,,
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,3,0,ABOUT ISAPS,0,0,,ABOUT ISAPS
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,3,0,ABOUT ISAPS,0,1,ABOUT ISAPS,ABOUT ISAPS
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,3,0,ABOUT ISAPS,1,0,,
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,3,0,ABOUT ISAPS,1,1,,
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,4,0,2021 ISAPS INTERNATIONAL SURVEY ON AESTHETIC/COSMETIC PROCEDURES PERFORMED IN 2020,0,0,,2021 ISAPS INTERNATIONAL SURVEY ON AESTHETIC/COSMETIC PROCEDURES PERFORMED IN 2020
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,4,0,2021 ISAPS INTERNATIONAL SURVEY ON AESTHETIC/COSMETIC PROCEDURES PERFORMED IN 2020,0,1,2021 ISAPS INTERNATIONAL SURVEY ON AESTHETIC/COSMETIC PROCEDURES PERFORMED IN 2020,2021 ISAPS INTERNATIONAL SURVEY ON AESTHETIC/COSMETIC PROCEDURES PERFORMED IN 2020
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,4,0,2021 ISAPS INTERNATIONAL SURVEY ON AESTHETIC/COSMETIC PROCEDURES PERFORMED IN 2020,1,0,,
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,4,0,2021 ISAPS INTERNATIONAL SURVEY ON AESTHETIC/COSMETIC PROCEDURES PERFORMED IN 2020,1,1,,
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,0,0,,2020 STATISTICS AT A GLANCE
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,0,1,2020 STATISTICS AT A GLANCE,2020 STATISTICS AT A GLANCE
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,0,2,,2020 STATISTICS AT A GLANCE
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,0,3,,2020 STATISTICS AT A GLANCE
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,0,4,,2020 STATISTICS AT A GLANCE
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,0,5,,2020 STATISTICS AT A GLANCE
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,1,0,,2020 STATISTICS AT A GLANCE
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,1,1,,2020 STATISTICS AT A GLANCE
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,1,2,2020 STATISTICS AT A GLANCE,2020 STATISTICS AT A GLANCE
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,1,3,,2020 STATISTICS AT A GLANCE
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,1,4,,2020 STATISTICS AT A GLANCE
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,1,5,,2020 STATISTICS AT A GLANCE
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,2,0,,
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,2,1,,
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,2,2,,
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,2,3,,
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,2,4,,
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,2,5,,
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,3,0,,"Top 5 surgical procedures for women 1. Breast Augmentation 1,601,713 procedures 2. Liposuction 1,300,020 procedures 3. Eyelid Surgery 968,381 procedures 4. Abdominoplasty 703,778 procedures 5. Rhinoplasty 643,468 procedures Top 5 nonsurgical procedures for women 1. Botulinum Toxin 5,307,901 procedures 2. Hyaluronic Acid 3,558,511 procedures 3. Hair Removal 1,538,982 procedures 4. Photo Rejuvenation 446,250 procedures 5. Nonsurgical Fat Reduction 439,757 procedures | Top 5 surgical procedures for men 1. Eyelid Surgery 257,159 procedures 2. Liposuction 225,177 procedures 3. Gynecomastia 210,737 procedures 4. Rhinoplasty 209,087 procedures 5. Ear Surgery 87,338 procedures"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,3,1,,"Top 5 surgical procedures for women 1. Breast Augmentation 1,601,713 procedures 2. Liposuction 1,300,020 procedures 3. Eyelid Surgery 968,381 procedures 4. Abdominoplasty 703,778 procedures 5. Rhinoplasty 643,468 procedures Top 5 nonsurgical procedures for women 1. Botulinum Toxin 5,307,901 procedures 2. Hyaluronic Acid 3,558,511 procedures 3. Hair Removal 1,538,982 procedures 4. Photo Rejuvenation 446,250 procedures 5. Nonsurgical Fat Reduction 439,757 procedures | Top 5 surgical procedures for men 1. Eyelid Surgery 257,159 procedures 2. Liposuction 225,177 procedures 3. Gynecomastia 210,737 procedures 4. Rhinoplasty 209,087 procedures 5. Ear Surgery 87,338 procedures"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,3,2,,"Top 5 surgical procedures for women 1. Breast Augmentation 1,601,713 procedures 2. Liposuction 1,300,020 procedures 3. Eyelid Surgery 968,381 procedures 4. Abdominoplasty 703,778 procedures 5. Rhinoplasty 643,468 procedures Top 5 nonsurgical procedures for women 1. Botulinum Toxin 5,307,901 procedures 2. Hyaluronic Acid 3,558,511 procedures 3. Hair Removal 1,538,982 procedures 4. Photo Rejuvenation 446,250 procedures 5. Nonsurgical Fat Reduction 439,757 procedures | Top 5 surgical procedures for men 1. Eyelid Surgery 257,159 procedures 2. Liposuction 225,177 procedures 3. Gynecomastia 210,737 procedures 4. Rhinoplasty 209,087 procedures 5. Ear Surgery 87,338 procedures"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,3,3,"Top 5 surgical procedures for women 1. Breast Augmentation 1,601,713 procedures 2. Liposuction 1,300,020 procedures 3. Eyelid Surgery 968,381 procedures 4. Abdominoplasty 703,778 procedures 5. Rhinoplasty 643,468 procedures Top 5 nonsurgical procedures for women 1. Botulinum Toxin 5,307,901 procedures 2. Hyaluronic Acid 3,558,511 procedures 3. Hair Removal 1,538,982 procedures 4. Photo Rejuvenation 446,250 procedures 5. Nonsurgical Fat Reduction 439,757 procedures","Top 5 surgical procedures for women 1. Breast Augmentation 1,601,713 procedures 2. Liposuction 1,300,020 procedures 3. Eyelid Surgery 968,381 procedures 4. Abdominoplasty 703,778 procedures 5. Rhinoplasty 643,468 procedures Top 5 nonsurgical procedures for women 1. Botulinum Toxin 5,307,901 procedures 2. Hyaluronic Acid 3,558,511 procedures 3. Hair Removal 1,538,982 procedures 4. Photo Rejuvenation 446,250 procedures 5. Nonsurgical Fat Reduction 439,757 procedures | Top 5 surgical procedures for men 1. Eyelid Surgery 257,159 procedures 2. Liposuction 225,177 procedures 3. Gynecomastia 210,737 procedures 4. Rhinoplasty 209,087 procedures 5. Ear Surgery 87,338 procedures"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,3,4,"Top 5 surgical procedures for men 1. Eyelid Surgery 257,159 procedures 2. Liposuction 225,177 procedures 3. Gynecomastia 210,737 procedures 4. Rhinoplasty 209,087 procedures 5. Ear Surgery 87,338 procedures","Top 5 surgical procedures for women 1. Breast Augmentation 1,601,713 procedures 2. Liposuction 1,300,020 procedures 3. Eyelid Surgery 968,381 procedures 4. Abdominoplasty 703,778 procedures 5. Rhinoplasty 643,468 procedures Top 5 nonsurgical procedures for women 1. Botulinum Toxin 5,307,901 procedures 2. Hyaluronic Acid 3,558,511 procedures 3. Hair Removal 1,538,982 procedures 4. Photo Rejuvenation 446,250 procedures 5. Nonsurgical Fat Reduction 439,757 procedures | Top 5 surgical procedures for men 1. Eyelid Surgery 257,159 procedures 2. Liposuction 225,177 procedures 3. Gynecomastia 210,737 procedures 4. Rhinoplasty 209,087 procedures 5. Ear Surgery 87,338 procedures"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,3,5,,"Top 5 surgical procedures for women 1. Breast Augmentation 1,601,713 procedures 2. Liposuction 1,300,020 procedures 3. Eyelid Surgery 968,381 procedures 4. Abdominoplasty 703,778 procedures 5. Rhinoplasty 643,468 procedures Top 5 nonsurgical procedures for women 1. Botulinum Toxin 5,307,901 procedures 2. Hyaluronic Acid 3,558,511 procedures 3. Hair Removal 1,538,982 procedures 4. Photo Rejuvenation 446,250 procedures 5. Nonsurgical Fat Reduction 439,757 procedures | Top 5 surgical procedures for men 1. Eyelid Surgery 257,159 procedures 2. Liposuction 225,177 procedures 3. Gynecomastia 210,737 procedures 4. Rhinoplasty 209,087 procedures 5. Ear Surgery 87,338 procedures"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,4,0,,"Top 5 nonsurgical procedures for men 1. Botulinum Toxin 905,958 procedures 2. Hyaluronic Acid 494,506 procedures 3. Hair Removal 298,070 procedures 4. Nonsurgical Fat Reduction 120,707 procedures 5. Photo Rejuvenation 71,425 procedures"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,4,1,,"Top 5 nonsurgical procedures for men 1. Botulinum Toxin 905,958 procedures 2. Hyaluronic Acid 494,506 procedures 3. Hair Removal 298,070 procedures 4. Nonsurgical Fat Reduction 120,707 procedures 5. Photo Rejuvenation 71,425 procedures"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,4,2,,"Top 5 nonsurgical procedures for men 1. Botulinum Toxin 905,958 procedures 2. Hyaluronic Acid 494,506 procedures 3. Hair Removal 298,070 procedures 4. Nonsurgical Fat Reduction 120,707 procedures 5. Photo Rejuvenation 71,425 procedures"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,4,3,,"Top 5 nonsurgical procedures for men 1. Botulinum Toxin 905,958 procedures 2. Hyaluronic Acid 494,506 procedures 3. Hair Removal 298,070 procedures 4. Nonsurgical Fat Reduction 120,707 procedures 5. Photo Rejuvenation 71,425 procedures"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,4,4,"Top 5 nonsurgical procedures for men 1. Botulinum Toxin 905,958 procedures 2. Hyaluronic Acid 494,506 procedures 3. Hair Removal 298,070 procedures 4. Nonsurgical Fat Reduction 120,707 procedures 5. Photo Rejuvenation 71,425 procedures","Top 5 nonsurgical procedures for men 1. Botulinum Toxin 905,958 procedures 2. Hyaluronic Acid 494,506 procedures 3. Hair Removal 298,070 procedures 4. Nonsurgical Fat Reduction 120,707 procedures 5. Photo Rejuvenation 71,425 procedures"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,6,0,2020 STATISTICS AT A GLANCE,4,5,,"Top 5 nonsurgical procedures for men 1. Botulinum Toxin 905,958 procedures 2. Hyaluronic Acid 494,506 procedures 3. Hair Removal 298,070 procedures 4. Nonsurgical Fat Reduction 120,707 procedures 5. Photo Rejuvenation 71,425 procedures"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,7,0,2020 STATISTICS AT A GLANCE,0,0,,2020 STATISTICS AT A GLANCE
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,7,0,2020 STATISTICS AT A GLANCE,0,1,2020 STATISTICS AT A GLANCE,2020 STATISTICS AT A GLANCE
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,7,0,2020 STATISTICS AT A GLANCE,1,0,,
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,7,0,2020 STATISTICS AT A GLANCE,1,1,,
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,0,NUMBER OF WORLDWIDE SURGICAL PROCEDURES PERFORMED BY PLASTIC SURGEONS,0,0,,NUMBER OF WORLDWIDE SURGICAL PROCEDURES PERFORMED BY PLASTIC SURGEONS
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,0,NUMBER OF WORLDWIDE SURGICAL PROCEDURES PERFORMED BY PLASTIC SURGEONS,0,1,NUMBER OF WORLDWIDE SURGICAL PROCEDURES PERFORMED BY PLASTIC SURGEONS,NUMBER OF WORLDWIDE SURGICAL PROCEDURES PERFORMED BY PLASTIC SURGEONS
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,0,NUMBER OF WORLDWIDE SURGICAL PROCEDURES PERFORMED BY PLASTIC SURGEONS,1,0,,
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,0,NUMBER OF WORLDWIDE SURGICAL PROCEDURES PERFORMED BY PLASTIC SURGEONS,1,1,,
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,0,0,Rank,Rank | SURGICAL PROCEDURES | Total | Percent of Total Surgical Procedures | Total Procedures in 2019 | Total Procedures in 2016 | Percent Change 2020 vs. 2019 | Percent Change 2020 vs. 2016
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,0,1,SURGICAL PROCEDURES,Rank | SURGICAL PROCEDURES | Total | Percent of Total Surgical Procedures | Total Procedures in 2019 | Total Procedures in 2016 | Percent Change 2020 vs. 2019 | Percent Change 2020 vs. 2016
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,0,2,Total,Rank | SURGICAL PROCEDURES | Total | Percent of Total Surgical Procedures | Total Procedures in 2019 | Total Procedures in 2016 | Percent Change 2020 vs. 2019 | Percent Change 2020 vs. 2016
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,0,3,Percent of Total Surgical Procedures,Rank | SURGICAL PROCEDURES | Total | Percent of Total Surgical Procedures | Total Procedures in 2019 | Total Procedures in 2016 | Percent Change 2020 vs. 2019 | Percent Change 2020 vs. 2016
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,0,4,Total Procedures in 2019,Rank | SURGICAL PROCEDURES | Total | Percent of Total Surgical Procedures | Total Procedures in 2019 | Total Procedures in 2016 | Percent Change 2020 vs. 2019 | Percent Change 2020 vs. 2016
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,0,5,Total Procedures in 2016,Rank | SURGICAL PROCEDURES | Total | Percent of Total Surgical Procedures | Total Procedures in 2019 | Total Procedures in 2016 | Percent Change 2020 vs. 2019 | Percent Change 2020 vs. 2016
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,0,6,Percent Change 2020 vs. 2019,Rank | SURGICAL PROCEDURES | Total | Percent of Total Surgical Procedures | Total Procedures in 2019 | Total Procedures in 2016 | Percent Change 2020 vs. 2019 | Percent Change 2020 vs. 2016
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,0,7,Percent Change 2020 vs. 2016,Rank | SURGICAL PROCEDURES | Total | Percent of Total Surgical Procedures | Total Procedures in 2019 | Total Procedures in 2016 | Percent Change 2020 vs. 2019 | Percent Change 2020 vs. 2016
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,1,0,1,"1 | Breast Augmentation | 1,624,281 | 16.0% | 1,795,551 | 1,649,271 | -9.5% | -1.5%"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,1,1,Breast Augmentation,"1 | Breast Augmentation | 1,624,281 | 16.0% | 1,795,551 | 1,649,271 | -9.5% | -1.5%"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,1,2,"1,624,281","1 | Breast Augmentation | 1,624,281 | 16.0% | 1,795,551 | 1,649,271 | -9.5% | -1.5%"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,1,3,16.0%,"1 | Breast Augmentation | 1,624,281 | 16.0% | 1,795,551 | 1,649,271 | -9.5% | -1.5%"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,1,4,"1,795,551","1 | Breast Augmentation | 1,624,281 | 16.0% | 1,795,551 | 1,649,271 | -9.5% | -1.5%"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,1,5,"1,649,271","1 | Breast Augmentation | 1,624,281 | 16.0% | 1,795,551 | 1,649,271 | -9.5% | -1.5%"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,1,6,-9.5%,"1 | Breast Augmentation | 1,624,281 | 16.0% | 1,795,551 | 1,649,271 | -9.5% | -1.5%"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,1,7,-1.5%,"1 | Breast Augmentation | 1,624,281 | 16.0% | 1,795,551 | 1,649,271 | -9.5% | -1.5%"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,2,0,2,"2 | Liposuction | 1,525,197 | 15.1% | 1,704,786 | 1,453,340 | -10.5% | 4.9%"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,2,1,Liposuction,"2 | Liposuction | 1,525,197 | 15.1% | 1,704,786 | 1,453,340 | -10.5% | 4.9%"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,2,2,"1,525,197","2 | Liposuction | 1,525,197 | 15.1% | 1,704,786 | 1,453,340 | -10.5% | 4.9%"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,2,3,15.1%,"2 | Liposuction | 1,525,197 | 15.1% | 1,704,786 | 1,453,340 | -10.5% | 4.9%"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,2,4,"1,704,786","2 | Liposuction | 1,525,197 | 15.1% | 1,704,786 | 1,453,340 | -10.5% | 4.9%"
2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,Rank SURGICAL PROCEDURES Total Percent of Total Surgical Procedures Total Procedures in 2019 Total Procedures in 2016 Percent Change 2020 vs. 2019 Percent Change 2020 vs. 2016,2,5,"1,453,340","2 | Liposuction | 1,525,197 | 15.1% | 1,704,786 | 1,453,340 | -10.5% | 4.9%"
