source_year,data_year,source_file,source_url,page,table_index,table_name,metric_family,record_role,procedure_type,procedure_group,procedure,geo,dimension_type,dimension,metric_name,rank,value,value_text,unit,percent,percent_of_total,compare_to_year,note,series_key,row_hash
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Breast Augmentation,Global,,,procedure volume,1,1624281,"1,624,281",procedures,,16.0,,,procedure_volume|surgical||Breast Augmentation|Global|||procedure volume|procedures,8c5a9f4abf936a64
2020,2019,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Breast Augmentation,Global,,,procedure volume,1,1795551,"1,795,551",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Breast Augmentation|Global|||procedure volume|procedures,1e5309ad1c3475c9
2020,2016,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Breast Augmentation,Global,,,procedure volume,1,1649271,"1,649,271",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Breast Augmentation|Global|||procedure volume|procedures,78954e8b52709aed
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Breast Augmentation,Global,,,percent change,1,-9.5,-9.5%,percent_change,,,2019,,procedure_percent_change|surgical||Breast Augmentation|Global|||percent change|percent_change,91ff814b291b1ef8
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Breast Augmentation,Global,,,percent change,1,-1.5,-1.5%,percent_change,,,2016,,procedure_percent_change|surgical||Breast Augmentation|Global|||percent change|percent_change,01d1a76392e87a00
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Liposuction,Global,,,procedure volume,2,1525197,"1,525,197",procedures,,15.1,,,procedure_volume|surgical||Liposuction|Global|||procedure volume|procedures,55b10582095ebfd6
2020,2019,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Liposuction,Global,,,procedure volume,2,1704786,"1,704,786",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Liposuction|Global|||procedure volume|procedures,3182f1de18bd2298
2020,2016,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Liposuction,Global,,,procedure volume,2,1453340,"1,453,340",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Liposuction|Global|||procedure volume|procedures,a21448aa5696e3f4
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Liposuction,Global,,,percent change,2,-10.5,-10.5%,percent_change,,,2019,,procedure_percent_change|surgical||Liposuction|Global|||percent change|percent_change,9d181e5dd97228a9
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Liposuction,Global,,,percent change,2,4.9,4.9%,percent_change,,,2016,,procedure_percent_change|surgical||Liposuction|Global|||percent change|percent_change,676d742cf9a7da74
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Eyelid Surgery,Global,,,procedure volume,3,1225540,"1,225,540",procedures,,12.1,,,procedure_volume|surgical||Eyelid Surgery|Global|||procedure volume|procedures,1ad93371d9ac4ce6
2020,2019,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Eyelid Surgery,Global,,,procedure volume,3,1259839,"1,259,839",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Eyelid Surgery|Global|||procedure volume|procedures,65f4f08208d613ea
2020,2016,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Eyelid Surgery,Global,,,procedure volume,3,1347509,"1,347,509",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Eyelid Surgery|Global|||procedure volume|procedures,e4d2c5f4546d245e
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Eyelid Surgery,Global,,,percent change,3,-2.7,-2.7%,percent_change,,,2019,,procedure_percent_change|surgical||Eyelid Surgery|Global|||percent change|percent_change,376ad0f49e38fa80
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Eyelid Surgery,Global,,,percent change,3,-9.1,-9.1%,percent_change,,,2016,,procedure_percent_change|surgical||Eyelid Surgery|Global|||percent change|percent_change,73fa05ff8e21d280
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Rhinoplasty,Global,,,procedure volume,4,852554,"852,554",procedures,,8.4,,,procedure_volume|surgical||Rhinoplasty|Global|||procedure volume|procedures,1b2683170a4135a9
2020,2019,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Rhinoplasty,Global,,,procedure volume,4,821890,"821,890",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Rhinoplasty|Global|||procedure volume|procedures,f4fb07b15643e7fa
2020,2016,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Rhinoplasty,Global,,,procedure volume,4,786852,"786,852",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Rhinoplasty|Global|||procedure volume|procedures,cd78a994ce272b87
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Rhinoplasty,Global,,,percent change,4,3.7,3.7%,percent_change,,,2019,,procedure_percent_change|surgical||Rhinoplasty|Global|||percent change|percent_change,abdd5c617e7c6fdc
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Rhinoplasty,Global,,,percent change,4,8.4,8.4%,percent_change,,,2016,,procedure_percent_change|surgical||Rhinoplasty|Global|||percent change|percent_change,ad01d96d58ba0835
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Abdominoplasty,Global,,,procedure volume,5,765248,"765,248",procedures,,7.6,,,procedure_volume|surgical||Abdominoplasty|Global|||procedure volume|procedures,16eab3ff55bff8df
2020,2019,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Abdominoplasty,Global,,,procedure volume,5,924031,"924,031",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Abdominoplasty|Global|||procedure volume|procedures,e7677f2706b55c09
2020,2016,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Abdominoplasty,Global,,,procedure volume,5,769067,"769,067",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Abdominoplasty|Global|||procedure volume|procedures,f2a9806232e5aef5
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Abdominoplasty,Global,,,percent change,5,-17.2,-17.2%,percent_change,,,2019,,procedure_percent_change|surgical||Abdominoplasty|Global|||percent change|percent_change,775baff579d1fda4
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Abdominoplasty,Global,,,percent change,5,-0.5,-0.5%,percent_change,,,2016,,procedure_percent_change|surgical||Abdominoplasty|Global|||percent change|percent_change,b9674b055af65618
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Breast Lift,Global,,,procedure volume,6,594691,"594,691",procedures,,5.9,,,procedure_volume|surgical||Breast Lift|Global|||procedure volume|procedures,73deb5323b9ed914
2020,2019,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Breast Lift,Global,,,procedure volume,6,741284,"741,284",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Breast Lift|Global|||procedure volume|procedures,8987a4de5d73b1e7
2020,2016,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Breast Lift,Global,,,procedure volume,6,583192,"583,192",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Breast Lift|Global|||procedure volume|procedures,c61685dbe49221ea
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Breast Lift,Global,,,percent change,6,-19.8,-19.8%,percent_change,,,2019,,procedure_percent_change|surgical||Breast Lift|Global|||percent change|percent_change,f284efa62ab9ed19
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Breast Lift,Global,,,percent change,6,2.0,2.0%,percent_change,,,2016,,procedure_percent_change|surgical||Breast Lift|Global|||percent change|percent_change,04d967cb89fc7cbc
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Fat Grafting - Face,Global,,,procedure volume,7,515819,"515,819",procedures,,5.1,,,procedure_volume|surgical||Fat Grafting - Face|Global|||procedure volume|procedures,3c6b7f8cc20bccd0
2020,2019,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Fat Grafting - Face,Global,,,procedure volume,7,598823,"598,823",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Fat Grafting - Face|Global|||procedure volume|procedures,9df0b3dd4a629070
2020,2016,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Fat Grafting - Face,Global,,,procedure volume,7,596836,"596,836",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Fat Grafting - Face|Global|||procedure volume|procedures,6784f4fe759c5d59
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Fat Grafting - Face,Global,,,percent change,7,-13.9,-13.9%,percent_change,,,2019,,procedure_percent_change|surgical||Fat Grafting - Face|Global|||percent change|percent_change,89a1dfc89aae0127
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Fat Grafting - Face,Global,,,percent change,7,-13.6,-13.6%,percent_change,,,2016,,procedure_percent_change|surgical||Fat Grafting - Face|Global|||percent change|percent_change,0624598ae7fcddf0
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Breast Reduction,Global,,,procedure volume,8,426363,"426,363",procedures,,4.2,,,procedure_volume|surgical||Breast Reduction|Global|||procedure volume|procedures,44352c441c1b63d1
2020,2019,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Breast Reduction,Global,,,procedure volume,8,600219,"600,219",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Breast Reduction|Global|||procedure volume|procedures,d179981bf647f47b
2020,2016,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Breast Reduction,Global,,,procedure volume,8,465665,"465,665",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Breast Reduction|Global|||procedure volume|procedures,99377a006911c308
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Breast Reduction,Global,,,percent change,8,-29.0,-29.0%,percent_change,,,2019,,procedure_percent_change|surgical||Breast Reduction|Global|||percent change|percent_change,f5628c37bf7f09b9
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Breast Reduction,Global,,,percent change,8,-8.4,-8.4%,percent_change,,,2016,,procedure_percent_change|surgical||Breast Reduction|Global|||percent change|percent_change,12f1ccc85f082278
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Face Lift,Global,,,procedure volume,9,419046,"419,046",procedures,,4.1,,,procedure_volume|surgical||Face Lift|Global|||procedure volume|procedures,2355d20d4d8db143
2020,2019,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Face Lift,Global,,,procedure volume,9,448485,"448,485",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Face Lift|Global|||procedure volume|procedures,80df4e213fa4b6b0
2020,2016,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Face Lift,Global,,,procedure volume,9,427065,"427,065",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Face Lift|Global|||procedure volume|procedures,eab4d3ad1b771b40
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Face Lift,Global,,,percent change,9,-6.6,-6.6%,percent_change,,,2019,,procedure_percent_change|surgical||Face Lift|Global|||percent change|percent_change,f56cf6aa03cc0209
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Face Lift,Global,,,percent change,9,-1.9,-1.9%,percent_change,,,2016,,procedure_percent_change|surgical||Face Lift|Global|||percent change|percent_change,a3d0dd8b69e1174f
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Buttock Augmentation,Global,,,procedure volume,10,396105,"396,105",procedures,,3.9,,,procedure_volume|surgical||Buttock Augmentation|Global|||procedure volume|procedures,9727ba02f50a91f7
2020,2019,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Buttock Augmentation,Global,,,procedure volume,10,479451,"479,451",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Buttock Augmentation|Global|||procedure volume|procedures,0ecd563fe4f2adb6
2020,2016,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Buttock Augmentation,Global,,,procedure volume,10,332121,"332,121",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Buttock Augmentation|Global|||procedure volume|procedures,1f689c2bd236b0d7
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Buttock Augmentation,Global,,,percent change,10,-17.4,-17.4%,percent_change,,,2019,,procedure_percent_change|surgical||Buttock Augmentation|Global|||percent change|percent_change,788bc7bd0e2c9e97
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Buttock Augmentation,Global,,,percent change,10,19.3,19.3%,percent_change,,,2016,,procedure_percent_change|surgical||Buttock Augmentation|Global|||percent change|percent_change,38f18a0f832b8dcd
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Brow Lift,Global,,,procedure volume,11,288306,"288,306",procedures,,2.8,,,procedure_volume|surgical||Brow Lift|Global|||procedure volume|procedures,e66230aa60b58c12
2020,2019,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Brow Lift,Global,,,procedure volume,11,270917,"270,917",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Brow Lift|Global|||procedure volume|procedures,45c188d31f8d3fdf
2020,2016,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Brow Lift,Global,,,procedure volume,11,261663,"261,663",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Brow Lift|Global|||procedure volume|procedures,a1dc33a87e2e82c7
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Brow Lift,Global,,,percent change,11,6.4,6.4%,percent_change,,,2019,,procedure_percent_change|surgical||Brow Lift|Global|||percent change|percent_change,b0d40f4ce339f279
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Brow Lift,Global,,,percent change,11,10.2,10.2%,percent_change,,,2016,,procedure_percent_change|surgical||Brow Lift|Global|||percent change|percent_change,95a188217cdce1e5
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Ear Surgery,Global,,,procedure volume,12,254931,"254,931",procedures,,2.5,,,procedure_volume|surgical||Ear Surgery|Global|||procedure volume|procedures,0fe956ebb93962f6
2020,2019,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Ear Surgery,Global,,,procedure volume,12,288905,"288,905",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Ear Surgery|Global|||procedure volume|procedures,a92eaedb3c478cb1
2020,2016,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Ear Surgery,Global,,,procedure volume,12,298975,"298,975",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Ear Surgery|Global|||procedure volume|procedures,eeb861fed5cd11ff
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Ear Surgery,Global,,,percent change,12,-11.8,-11.8%,percent_change,,,2019,,procedure_percent_change|surgical||Ear Surgery|Global|||percent change|percent_change,c18441f6579fb26a
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Ear Surgery,Global,,,percent change,12,-14.7,-14.7%,percent_change,,,2016,,procedure_percent_change|surgical||Ear Surgery|Global|||percent change|percent_change,83d5a8017ebfa73d
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Neck Lift,Global,,,procedure volume,13,251308,"251,308",procedures,,2.5,,,procedure_volume|surgical||Neck Lift|Global|||procedure volume|procedures,4c58d5d1f9851704
2020,2019,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Neck Lift,Global,,,procedure volume,13,260747,"260,747",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Neck Lift|Global|||procedure volume|procedures,e65f248a7b85b621
2020,2016,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Neck Lift,Global,,,procedure volume,13,264050,"264,050",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Neck Lift|Global|||procedure volume|procedures,dcead3b50a5caf65
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Neck Lift,Global,,,percent change,13,-3.6,-3.6%,percent_change,,,2019,,procedure_percent_change|surgical||Neck Lift|Global|||percent change|percent_change,4acdb105f3907684
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Neck Lift,Global,,,percent change,13,-4.8,-4.8%,percent_change,,,2016,,procedure_percent_change|surgical||Neck Lift|Global|||percent change|percent_change,23416f0882bdbaaa
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Gynecomastia,Global,,,procedure volume,14,210737,"210,737",procedures,,2.1,,,procedure_volume|surgical||Gynecomastia|Global|||procedure volume|procedures,9ef5300ae41504ca
2020,2019,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Gynecomastia,Global,,,procedure volume,14,273344,"273,344",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Gynecomastia|Global|||procedure volume|procedures,edefbb447e39431d
2020,2016,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Gynecomastia,Global,,,procedure volume,14,236371,"236,371",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Gynecomastia|Global|||procedure volume|procedures,234ca1d1169d2f01
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Gynecomastia,Global,,,percent change,14,-22.9,-22.9%,percent_change,,,2019,,procedure_percent_change|surgical||Gynecomastia|Global|||percent change|percent_change,faf6fddf6559d5d4
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Gynecomastia,Global,,,percent change,14,-10.8,-10.8%,percent_change,,,2016,,procedure_percent_change|surgical||Gynecomastia|Global|||percent change|percent_change,00d6ac3a4f99df9e
2020,2020,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Breast Implant Removal,Global,,,procedure volume,15,206826,"206,826",procedures,,2.0,,,procedure_volume|surgical||Breast Implant Removal|Global|||procedure volume|procedures,8b14a00a709d6588
2020,2019,E:\shared\行业报告\2020isaps-global-survey.pdf,https://www.isaps.org/media/dzjfg50s/isaps-global-survey_2020.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Breast Implant Removal,Global,,,procedure volume,15,229680,"229,680",procedures,,,,Comparator column in 2020 report.,procedure_volume|surgical||Breast Implant Removal|Global|||procedure volume|procedures,b39f4b2a229f4ae0
