source_file,data_type,category_l1,category_l2,category_l3,geo,value,unit,year,source_org,report_title,url,note,confidence
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf,procedure_volume,Cosmetic minimally invasive procedures,Cosmetic minimally invasive procedures,"Hyaluronic acid fillers (e.g., Juvederm Ultra®, Ultra Plus®, Voluma®, Volbella®, Vollure®, Restylane Lyft®, Restylane Silk®, Belotero®, Bolvella®, Restylane®)",United States,5294603,procedures,2023,ASPS,2023 ASPS minimally invasive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/minimally-invasive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf,procedure_volume,Cosmetic minimally invasive procedures,Cosmetic minimally invasive procedures,Lip augmentation (with injectable materials),United States,1439291,procedures,2023,ASPS,2023 ASPS minimally invasive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/minimally-invasive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf,procedure_volume,Cosmetic minimally invasive procedures,Cosmetic minimally invasive procedures,"Neuromodulator injection (Botox®, Dysport®, Xeomin®, Jeu- veau®, Daxxify®)",United States,9480949,procedures,2023,ASPS,2023 ASPS minimally invasive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/minimally-invasive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf,procedure_volume,Cosmetic minimally invasive procedures,Cosmetic minimally invasive procedures,"Non-hyaluronic acid fillers (e.g., Radiesse®, Sculptra®, Bellafill®, Renuva® )",United States,924549,procedures,2023,ASPS,2023 ASPS minimally invasive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/minimally-invasive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf,procedure_volume,Cosmetic minimally invasive procedures,Cosmetic minimally invasive procedures,"Noninvasive fat reduction (e.g., CoolSculpting®, Liposonix® , Emsculpt®, Vanquish®, Zerona®, Kybella® )",United States,745967,procedures,2023,ASPS,2023 ASPS minimally invasive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/minimally-invasive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf,procedure_volume,Cosmetic minimally invasive procedures,Cosmetic minimally invasive procedures,"Noninvasive skin tightening (e.g., Pelleve®, Thermage®, Ulthera®)",United States,438211,procedures,2023,ASPS,2023 ASPS minimally invasive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/minimally-invasive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf,procedure_volume,Cosmetic minimally invasive procedures,Cosmetic minimally invasive procedures,Sclerotherapy,United States,515602,procedures,2023,ASPS,2023 ASPS minimally invasive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/minimally-invasive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf,procedure_volume,Cosmetic minimally invasive procedures,Cosmetic minimally invasive procedures,"Skin resurfacing (e.g., dermabrasion, chemical peel, lasers - ablative/non-ablative, microdermabrasion)",United States,3501696,procedures,2023,ASPS,2023 ASPS minimally invasive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/minimally-invasive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf,procedure_volume,Cosmetic minimally invasive procedures,Cosmetic minimally invasive procedures,"Skin treatment (combination lasers) (e.g., laser hair removal, IPL treatment, laser tattoo removal, laser treatment of leg veins)",United States,3101772,procedures,2023,ASPS,2023 ASPS minimally invasive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/minimally-invasive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf,procedure_volume,Cosmetic minimally invasive procedures,Total,,United States,25442640,procedures,2023,ASPS,2023 ASPS minimally invasive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/minimally-invasive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__minimally_invasive__2022-2023-national-minimally-invasive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Body,Buttock augmentation with fat grafting (Brazilian butt lift),United States,29383,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Body,Buttock implants,United States,1234,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Body,Buttock lift,United States,7748,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Body,Labiaplasty,United States,10631,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Body,Liposuction,United States,347782,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Body,Lower body lift,United States,10947,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Body,Thigh lift,United States,9600,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Body,Tummy tuck (abdominoplasty),United States,170110,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Body,Upper arm lift (brachioplasty),United States,23058,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Breast,Breast augmentation (implant placement for both primary and/or revisions),United States,304181,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Breast,Breast implant removals (augmentation patients only),United States,41115,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Breast,Breast lift (mastopexy),United States,153600,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Breast,Breast reduction (aesthetic patients only),United States,76031,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Breast,Breast reduction in males (gynecomastia surgery),United States,25888,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Face,Buccal fat pad removal,United States,4866,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Face,Cheek implant (malar augmentation),United States,8825,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Face,Chin augmentation (mentoplasty),United States,5484,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Face,Ear surgery (otoplasty),United States,4817,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Face,Eyelid surgery (blepharoplasty),United States,120747,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Face,Facelift (rhytidectomy),United States,78482,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Face,Facial fat grafting,United States,34216,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Face,Forehead lift,United States,13518,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Face,Liposuction (submental),United States,23667,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Face,Neck lift,United States,22007,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Face,Nose reshaping (rhinoplasty),United States,47307,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf,procedure_volume,Cosmetic surgery procedures,Total,,United States,1575244,procedures,2023,ASPS,2023 ASPS cosmetic surgery procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/cosmetic-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__cosmetic_procedure__2022-2023-national-cosmetic-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf,procedure_volume,Reconstructive procedures,Reconstructive procedures,Breast implant removal (reconstructive patients only),United States,25221,procedures,2023,ASPS,2023 ASPS reconstructive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/reconstructive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf,procedure_volume,Reconstructive procedures,Reconstructive procedures,Breast reconstruction,United States,157740,procedures,2023,ASPS,2023 ASPS reconstructive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/reconstructive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf,procedure_volume,Reconstructive procedures,Reconstructive procedures,Burn care,United States,23867,procedures,2023,ASPS,2023 ASPS reconstructive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/reconstructive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf,procedure_volume,Reconstructive procedures,Reconstructive procedures,Cleft lip and palate repair,United States,12918,procedures,2023,ASPS,2023 ASPS reconstructive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/reconstructive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf,procedure_volume,Reconstructive procedures,Reconstructive procedures,"Hand surgery (e.g., carpal tunnel, arthritis, trigger finger)",United States,207887,procedures,2023,ASPS,2023 ASPS reconstructive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/reconstructive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf,procedure_volume,Reconstructive procedures,Reconstructive procedures,Head and neck reconstruction (including microsurgical),United States,21618,procedures,2023,ASPS,2023 ASPS reconstructive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/reconstructive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf,procedure_volume,Reconstructive procedures,Reconstructive procedures,Hernia repair,United States,13091,procedures,2023,ASPS,2023 ASPS reconstructive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/reconstructive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf,procedure_volume,Reconstructive procedures,Reconstructive procedures,Laceration repair (other than facial),United States,45575,procedures,2023,ASPS,2023 ASPS reconstructive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/reconstructive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf,procedure_volume,Reconstructive procedures,Reconstructive procedures,Lower extremity reconstruction (including microsurgical),United States,21427,procedures,2023,ASPS,2023 ASPS reconstructive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/reconstructive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf,procedure_volume,Reconstructive procedures,Reconstructive procedures,Maxillofacial,United States,52868,procedures,2023,ASPS,2023 ASPS reconstructive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/reconstructive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf,procedure_volume,Reconstructive procedures,Reconstructive procedures,Pelvic floor reconstruction,United States,3643,procedures,2023,ASPS,2023 ASPS reconstructive procedures with 2022 comparator,https://www.plasticsurgery.org/documents/news/statistics/2023/reconstructive-procedure-trends-2023.pdf,ASPS official national table extracted from 2022-2023__reconstructive_procedure__2022-2023-national-reconstructive-procedures.pdf; comparator columns remain source-labeled and are not merged with ISAPS.,official_association_report_auto_extracted
