source_file,data_type,category_l1,category_l2,category_l3,geo,value,unit,year,source_org,report_title,url,note,confidence
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Surgical procedures,Liposuction,,Japan,29359,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Injectables,Botulinum Toxin,,Japan,841620,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Injectables,Axillary odor non-surgical treatment,,Japan,1997,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Injectables,Axillary hyperhidrosis non-surgical treatment,,Japan,46659,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Injectables,Calcium Hydroxylapatite,,Japan,1882,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Injectables,Hyaluronic Acid,,Japan,154806,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Injectables,Breast HA augmentation,,Japan,955,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Injectables,Collagen,,Japan,1249,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Injectables,Poly-L-Lactic Acid,,Japan,509,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Facial rejuvenation,Chemical Peel single treatment,,Japan,3596,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Facial rejuvenation,Chemical Peel repeated treatment,,Japan,205068,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Facial rejuvenation,Nonsurgical Skin Tightening,,Japan,176250,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Facial rejuvenation,Photo Rejuvenation IPL,,Japan,179334,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Other non-surgical,Hair Removal,,Japan,595232,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Other non-surgical,Non-surgical Fat Reduction,,Japan,116051,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Regenerative,Cell-based regenerative therapy,,Japan,763,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Regenerative,PRP regenerative therapy,,Japan,4516,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2023.pdf,procedure_volume,Regenerative,Non-PRP regenerative injection,,Japan,73194,procedures,2022,JSAPS,JSAPS 6th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/6th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,All procedures,Local survey total procedures,,Japan,2972228,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Surgical procedures,Local survey total surgical procedures,,Japan,361612,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Surgical procedures,Face and Head,,Japan,315991,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Surgical procedures,Breast,,Japan,6556,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Surgical procedures,Body and Extremities,,Japan,39065,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Non-surgical procedures,Local survey total non-surgical procedures,,Japan,2610616,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Injectables,Local survey total injectables,,Japan,910194,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Facial rejuvenation,Local survey total facial rejuvenation,,Japan,936764,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Other non-surgical,Local survey total other non-surgical,,Japan,763658,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS Japan local survey line; procedure count not patient cases; keep parallel to ISAPS global comparable backbone.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Surgical procedures,Thread Lift,,Japan,88039,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Surgical procedures,Eyelid Surgery,,Japan,103869,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Surgical procedures,Liposuction,,Japan,30204,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Injectables,Botulinum Toxin,,Japan,689791,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Injectables,Axillary odor non-surgical treatment,,Japan,142,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
https://www.jsaps.com/explore/pdf/explore2024.pdf,procedure_volume,Injectables,Axillary hyperhidrosis non-surgical treatment,,Japan,46066,procedures,2023,JSAPS,JSAPS 7th National Survey of Aesthetic Medical Procedures public report,https://www.jsaps.com/explore/7th.html,JSAPS local item from public PDF extraction; keep parallel to ISAPS.,official_association_report_local_japan
