priority,gap_score,company,company_product_count,company_priority_rank,brand,standard_product_name,product_id,seed_record_id,product_family_ids,track,form,technology,material_or_energy,verification_status,source_status,direct_official_urls,fuzzy_official_urls,direct_spec_candidates,fuzzy_spec_candidates,spec_tier_A,spec_tier_B,spec_tier_C,registration_rows,official_indication_rows,mdr_ce_candidate_rows,lead_official_url,lead_spec_url,lead_registration_url,evidence_mix,issues,recommended_next_action
P1,66,DEKA,10,,Lipo AI,1444nm Laser Lipolysis,prod_956e9aaf5595,REC_0901,pf_f65bbd1e51c3,EBD,Laser,Laser Lipolysis,Laser Lipolysis,unverified_seed,seed_from_workbook,11,0,19,0,0,19,0,0,0,15,https://www.cartessaaesthetics.com/products/lipoai,https://dekalaser.com/product-search/,https://technologies.dekalaser.com/en-GB/productdocuments.aspx?item=lipo_ai,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,DEKA,10,,Motus PRO,MOVEO Pain-Free Hair Removal,prod_4a55b313638e,REC_0897,pf_3bfc41971a67,EBD,Laser,Alexandrite Laser,Alexandrite Laser,unverified_seed,seed_from_workbook,10,0,34,0,0,34,4,0,0,15,https://baylan-med.de/motus-pro/,https://deka-beauty.de/motus-pro,https://dekalaser.com/products/motus-pro/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,DEKA,10,,Onda / Onda Plus,Microwave Body Contouring,prod_248a221a7e3b,REC_0516,pf_02e010aad1be,EBD,Cryotherapy,Cryolipolysis,Cryolipolysis,unverified_seed,seed_from_workbook,14,0,4,0,0,4,0,0,0,15,https://dekaegypt.com/onda-plus/,https://fda.report/GUDID/08034108513270,https://technologies.dekalaser.com/it-IT/productdocuments-request.aspx?doc=3084&item=OndaPlus,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:4,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,DEKA,10,,Onda PRO,Coolwaves Microwave,prod_de4fe30d53c9,REC_0899,pf_2be9bd961bf9,EBD,Body Contouring,Microwave,Microwave,unverified_seed,seed_from_workbook,13,0,19,0,0,19,0,0,0,15,https://www.deka-thailand.com/project/onda-pro/,http://www.dekalaser.com/en-GB/product.aspx?item=synchrohp,https://pdf.medicalexpo.com/pdf/deka/onda-pro-en/71176-275011.html,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,DEKA,10,,Schwarzy,TOP FMS Muscle Stimulation,prod_4222b0e4bac7,REC_0900,pf_6aecd60e187e,EBD,EMS,HIFEM,HIFEM,unverified_seed,seed_from_workbook,14,0,15,0,0,15,0,0,0,18,https://www.deka-thailand.com/project/schwarzy/,http://www.dekalaser.com/en-GB/product.aspx?item=synchrohp,https://www.dekalaser.com/en-GB/product.aspx?item=Schwarzy,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,DEKA,10,,SmartPico,Picosecond Laser,prod_3ce57001f9c2,REC_0668,pf_6d047760312b,EBD,Laser,Picosecond Laser,Picosecond Laser,unverified_seed,seed_from_workbook,9,0,30,0,0,30,0,0,0,18,https://dekalaser.com/eventi-iframe/?iframe_url=https%3A%2F%2Ftechnologies.dekalaser.com%2Fen-GB%2Fproductdocuments.aspx%3Fitem%3DRedTouch&showFooter=false&showHeader=false,https://dekalaser.com/es/products/smartpico/,https://msa.sm.ee/ctrl/en/MeditsiiniSeade/andmed/17951,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,DEKA,10,,SmartPICO,Picosecond Laser,prod_ff3fa57a6698,REC_0898,pf_6d047760312b,EBD,Laser,Picosecond Laser,Picosecond Laser,unverified_seed,seed_from_workbook,9,0,30,0,0,30,0,0,0,18,https://dekalaser.com/eventi-iframe/?iframe_url=https%3A%2F%2Ftechnologies.dekalaser.com%2Fen-GB%2Fproductdocuments.aspx%3Fitem%3DRedTouch&showFooter=false&showHeader=false,https://dekalaser.com/es/products/smartpico/,https://msa.sm.ee/ctrl/en/MeditsiiniSeade/andmed/17951,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,El.En.,11,,Asclepion,MCL31 Dermablate,prod_d0bb3d5c5980,REC_0051,pf_5c5f7e9edb34,EBD,Laser,Er:YAG Laser,Er:YAG Laser,unverified_seed,seed_from_workbook,13,0,27,0,0,27,0,0,0,15,https://aesla.com/en/mcl31-dermablate/,https://fda.innolitics.com/submissions/SU/subpart-e%E2%80%94surgical-devices/GEX/K210634,https://www.manualslib.com/manual/2424355/Asclepion-Mcl-31-Dermablate.html,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,El.En.,11,,Asclepion,MeDioStar Monolith,prod_a9d3f122f3d9,REC_0052,pf_8ba4a744f62b,EBD,Laser,Diode Laser,Diode Laser,unverified_seed,seed_from_workbook,15,0,20,0,0,20,0,0,0,15,https://aesendia.com/our-products/asclepion-laser-technologies/mediostar,https://asclepionuk.com/medical-aesthetic-devices/mediostar-professional-laser/,https://webgate.ec.europa.eu/eudamed-help/en/actor/topics-by-actor/all-actors/categorisation-of-devices.html,official_search_excerpt_spec_candidate:5; eu_eudamed:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,El.En.,11,,Asclepion,QuadroStar PRO,prod_aee7452328e9,REC_0053,pf_d74dc9b9f984,EBD,Laser,Yellow Laser,Yellow Laser,unverified_seed,seed_from_workbook,9,0,33,0,0,33,3,0,0,18,https://www.aesolution.com.tw/products-view-30,https://asclepionuk.com/medical-aesthetic-devices/quadrostar-pro-yellow-aesthetic-laser-system/,https://fda.innolitics.com/submissions/SU/subpart-e%E2%80%94surgical-devices/GEX/K133297,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,El.En.,11,,Asclepion,PicoStar,prod_73d2f01146dd,REC_0054,pf_f4d98765a462,EBD,Laser,Picosecond Laser,Picosecond Laser,unverified_seed,seed_from_workbook,13,0,12,0,0,12,0,0,0,15,https://www.accessdata.fda.gov/cdrh_docs/pdf13/K131757.pdf,https://asclepionuk.com/why-regulatory-certifications-are-so-important-for-laser-devices/,https://asclepion.com/en/picostar_en/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,El.En.,11,,DEKA,Onda (Coolwaves),prod_dbc971ebb3e8,REC_0160,pf_20fcd12ffa17,EBD,Body Contouring,Microwave,Microwave,unverified_seed,seed_from_workbook,12,0,5,0,0,5,0,0,0,15,https://bemedico.be/en/publicaties/microwave-energy-based-device-for-the-treatment-of-cellulite-and-localized-adiposity-recommendations-of-the-onda-coolwaves-international-advisory-board/,https://thecoolwaves.ch/en,https://pdf.medicalexpo.com/pdf/deka/onda/71176-203761.html,official_search_excerpt_spec_candidate:5; company_ce_documents:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,El.En.,11,,DEKA,RedTouch PRO,prod_16627855997a,REC_0161,pf_f5d69a7c4bb1,EBD,Laser,Collagen,Collagen,unverified_seed,seed_from_workbook,11,0,12,0,0,12,0,0,0,18,https://aestheticmedicalpractitioner.com.au/products-services/devices/introducing-redtouch-pro-by-deka/,https://www.gmmedicallasers.com/wp-content/uploads/2023/07/RedTouch-PRO-Brochure-ENG-Rev-1.0.pdf,https://dekalaser.com/products/redtouch-pro/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,El.En.,11,,DEKA,Again PRO,prod_6130d2c34ac5,REC_0162,pf_b9838d381fb7,EBD,Laser,Nd:YAG Laser,Nd:YAG Laser,unverified_seed,seed_from_workbook,12,0,24,0,0,24,1,0,0,15,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K233090,https://dekalaser.com/es/products/again-pro/,https://dekalaser.com/products/again-pro/,official_search_excerpt_spec_candidate:5; company_ce_documents:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,Fotona d.o.o.,10,,Fotona,SP Dynamis Pro,prod_53a408d41803,REC_0996,pf_295401a75a3c,EBD,Laser,Dual Wavelength Platform,Dual Wavelength Platform,unverified_seed,seed_from_workbook,15,0,26,0,0,26,5,0,0,18,https://dynamislaser.com/,https://www.fotona.com/media/documents/aesthetics/fotona_dynamis_brochure_fotona_2_web.pdf,https://www.fotona.com/media/documents/aesthetics/fotona_dynamis_brochure_fotona_2_web.pdf,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,Fotona d.o.o.,10,,TimeWalker,TimeWalker II Fotona4D,prod_02f4cd89aad2,REC_0999,pf_d15c16b5ee8e,EBD,Laser,Dual Wavelength Facial,Dual Wavelength Facial,unverified_seed,seed_from_workbook,16,0,16,0,0,16,9,0,0,18,https://www.fotona.com/en/aesthetics,https://www.fotona.com/en/products/5707/timewalker-r-fotona4d-r/,https://www.fotona.com/media/documents/aesthetics/104453_timewalker_laser_line_fotona4d_brochure_web.pdf,official_search_excerpt_spec_candidate:5; company_ce_documents:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,Galderma,17,,Alluzience,Ready-to-Use Liquid BoNT-A,prod_2dc6158c17cc,REC_0805,pf_ae2e2c190dd3,Injectables,Neurotoxin,Botulinum Toxin A,Botulinum Toxin A,unverified_seed,seed_from_workbook,13,0,30,0,0,30,0,0,0,15,https://agence-prd.ansm.sante.fr/php/ecodex/rcp/R0402294.htm,https://mhraproducts4853.blob.core.windows.net/docs/cb056fdd8c74ee73d892636218ae6a7c65817722,https://www.medicines.org.uk/emc/product/13798/smpc,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,Galderma,17,,Dysport / Azzalure,AbobotulinumtoxinA,prod_a3fda2457621,REC_0211,pf_8b7695a51c11,Injectables,Neurotoxin,Botulinum Toxin A,Botulinum Toxin A,unverified_seed,seed_from_workbook,15,0,40,0,0,40,4,0,0,30,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/125274s125lbl.pdf,https://assets.hpra.ie/products/Human/28828/Licence_PA1613-002-001_15082022151654.pdf,http://www.galderma.com/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,Galderma,17,,Relfydess,RelabotulinumtoxinA,prod_9e543e0b57e7,REC_0806,pf_8ced9ae4438f,Injectables,Neurotoxin,Botulinum Toxin A,Botulinum Toxin A,unverified_seed,seed_from_workbook,17,0,62,0,0,62,0,0,0,18,https://assets.hpra.ie/products/Human/40776/88796513-f06f-4ae1-b892-813bd95eb1fb.pdf,https://www.tga.gov.au/resources/auspmd/relfydess-relabotulinumtoxina-purified-botulinum-toxin-type,https://www.medicines.org.uk/emc/product/100710/smpc,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,Galderma,17,,Restylane SHAYPE,HA Filler for Chin,prod_a273bcba7400,REC_0807,pf_fdd84581ac3c,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,14,0,20,0,0,20,0,0,0,23,https://aestheticsdepot.ca/product/restylane-shaype-1-x-1-0ml/,https://jddonline.com/articles/effectiveness-and-safety-of-a-new-hyaluronic-acid-injectable-for-augmentation-and-correction-of-chin-retrusion-S1545961624P0255X/?_page=2,http://www.galderma.com/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,Hugel,9,,BlueRose,BlueRose Threads,prod_2903e9009d75,REC_0088,pf_28ee42184874,Injectables,Thread Lift,PDO Thread,PDO Thread,unverified_seed,seed_from_workbook,12,0,3,0,0,3,1,0,0,18,https://bluerose.co.kr/home,https://www.hugel-inc.com/en/solution/brands,https://www.hugel-inc.com/en/solution/quality,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:3,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,Hugel,9,,Bylizen,HA Skin Booster,prod_825c38109f01,REC_0875,pf_574b7c9595aa,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,8,0,11,0,0,11,0,0,0,18,https://ca.byryzn-cosmetics.com/product/byryzn-br-ha-skin-booster-120ml/17/,https://cm.asiae.co.kr/en/article/2025112009084419714,https://www.hugel-inc.com/pr/recDctgaJHJuNarP9,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,Hugel,9,,Dermalax,HA Filler Blob Technology,prod_95f3372fb201,REC_0876,pf_33bd2e731c87,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,13,0,73,0,0,73,7,0,0,18,https://aesthacares.com/product/dermalax/,https://kbeautypharm.com/product/dermalax-deep-plus/,https://kbeautypharm.com/product/dermalax-deep-plus/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,Hugel,9,,Letybo / Botulax,Letybo (LetibotulinumtoxinA),prod_d1a2783c56d8,REC_0395,pf_9aad1ea50338,Injectables,Neurotoxin,Botulinum Toxin A,Botulinum Toxin A,unverified_seed,seed_from_workbook,14,0,84,0,0,84,6,0,0,18,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761225s000lbl.pdf,https://hugel-aesthetics.com/,https://dhpp.hpfb-dgpsa.ca/review-documents/resource/RDS00962,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,Hugel,9,,The Chaeum Premium No.1,HA Filler for Fine Lines,prod_aaed356a0a30,REC_0877,pf_385dce7e6f34,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,9,0,10,0,0,10,0,0,0,18,https://www.acemedicalwholesale.com/product/the-chaeum-premium-no-1,https://www.acemedicalwholesale.com/product/the-chaeum-premium-no-1,https://www.acemedicalwholesale.com/product/the-chaeum-premium-no-1,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,Hugel,9,,The Chaeum Premium No.2,HA Filler for Moderate Wrinkles,prod_453907611a76,REC_0878,pf_894aca67aa21,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,11,0,17,0,0,17,0,0,0,18,https://bellepharm.com/product/Chaeum-Premium-2,https://medifellashop.com/product1/?idx=315,https://www.mjsmedicals.com/product/chaeum-premium-2/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,Hugel,9,,The Chaeum Premium No.3,HA Filler for Deep Wrinkles,prod_c4df4d3ffc60,REC_0879,pf_6ab2ed519cd0,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,13,0,14,0,0,14,1,0,0,18,https://www.acemedicalwholesale.com/product/the-chaeum-premium-no-3,https://peakmedicalwholesale.com/product/the-chaeum-premium-no-3/,https://www.fillersfairy.com/product/chaeum-premium-3/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,Hugel,9,,The Chaeum Premium No.4,HA Filler for Volume,prod_d354284a3d37,REC_0880,pf_7b4a28f5e67b,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,13,0,34,0,0,34,3,0,0,18,https://www.acemedicalwholesale.com/product/the-chaeum-premium-no-4,https://peakmedicalwholesale.com/product/the-chaeum-premium-no-4/,https://www.mjsmedicals.com/product/chaeum-premium-4/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,IBSA Derma,14,,Aliaxin,Aliaxin (FL/GP/EV),prod_4f7129876c31,REC_0028,pf_d4e47f460eeb,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,14,0,34,0,0,34,1,0,0,9,https://alphabotox.org/product/aliaxin-ev/,https://dermahubshop.com/catalog/brands/aliaxin/aliaxin-gp/,https://sanoplast.de/en/brand/aliaxin/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:3; company_ce_documents:2,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,IBSA Derma,14,,Aliaxin EV,HA Filler Essential Volume,prod_9e2dd4fc5acd,REC_0892,pf_f542e890d1d9,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,11,0,24,0,0,24,3,0,0,15,https://alphabotox.org/product/aliaxin-ev/,https://dermahubshop.com/catalog/brands/aliaxin/aliaxin-ev/,https://www.ibsagermany.de/produkte/aliaxin-ev.html,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,IBSA Derma,14,,Aliaxin GP,HA Filler Global Performance,prod_edc4e0d05136,REC_0891,pf_f316ea24d1d7,EBD,Radiofrequency,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,9,0,19,0,0,19,2,0,0,15,https://www.consultingroom.com/treatment/aliaxin/,https://www.fillermarket.com/en/filler/11525-ibsa-aliaxin-gp-global-performance.html,https://www.ibsaderma.fr/en/aliaxin/aliaxin-gp/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,IBSA Derma,14,,Aliaxin SR,HA Filler Shape & Restore,prod_f9a3abc82eee,REC_0890,pf_46e540cb8852,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,11,0,49,0,0,49,8,0,0,18,https://alphabotox.org/product/aliaxin-sr/,https://glowhealth.eu/product/aliaxin-sr-shape-and-restore-22-5mg-ml-2-1ml-prefilled-syringe/,https://shop.ibsaderma.de/aliaxin-sr-shape-restore,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,IBSA Derma,14,,Aliaxin SV,HA Filler Superior Volume,prod_4d2b80429838,REC_0893,pf_c751840fdbd7,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,10,0,22,0,0,22,1,0,0,18,https://epharma-me.com/product/aliaxin-sv/,https://epharma-me.com/product/aliaxin-sv/,https://shop.ibsaderma.de/aliaxin-sv-superior-volume,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,IBSA Derma,14,,Profhilo Body,HA Bio-Remodeling for Body,prod_4077ef8059fe,REC_0888,pf_4ef570fe75d8,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,15,0,23,0,0,23,0,0,0,9,https://www.consultingroom.com/treatment/profhilo,https://pieleterna.es/en/products/profhilo-body-kit,https://shop.ibsaderma.de/profhilo-body-kit-2,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:3; company_ce_documents:2,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,IBSA Derma,14,,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,prod_7969e2fffe78,REC_0894,pf_18e0195f6fb6,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,unverified_seed,seed_from_workbook,11,0,37,0,0,37,7,0,0,9,https://bodypharm.eu/en/viscoderm-hydrobooster-1-x-1-1ml/,https://dermahubshop.com/catalog/mesotherapy/viscoderm-skinbooster/,https://shop.ibsaderma.de/viscoderm-hydrobooster,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:3; company_ce_documents:2,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,IBSA Derma,14,,Viscoderm Skinko E,Enhanced Mesotherapy Cocktail,prod_1c145f78da2e,REC_0895,pf_f3e2613a5b9a,Injectables,Mesotherapy,Mesotherapy,Mesotherapy,unverified_seed,seed_from_workbook,11,0,24,0,0,24,1,0,0,9,https://www.barcelonaklinikka.fi/en/viscoderm-skinkoe-treatment/,https://www.consultingroom.com/Treatment/viscoderm-skinko,https://www.consultingroom.com/Treatment/viscoderm-skinko,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:3; company_ce_documents:2,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,InMode,17,,DiolazeXL MAX,Enhanced Diode Hair Removal,prod_9f7183105911,REC_0842,pf_505edb09afa4,EBD,Laser,Diode Laser,Diode Laser,unverified_seed,seed_from_workbook,12,0,12,0,0,12,0,0,0,30,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfrl/TextResults.cfm?dls=271&pf=0&pn=10&q=UmFkaW8gZnJlcXVlbmN5IEdlbmVyYXRvcg%3D%3D&rcount=663&sc=ena,https://www.inmodemd.co.uk/diolazexl/,https://inmodemd.com/about/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P1,66,InMode,17,,Evoke,Evoke Face / Chin,prod_87b4be6aaf38,REC_0253,pf_132669119a31,EBD,EMS,EMS,EMS,unverified_seed,seed_from_workbook,19,0,39,0,0,39,0,0,0,18,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfmaude/detail.cfm?mdrfoi__id=12228102&pc=PBX,https://cdn.clinicaltrials.gov/large-docs/00/NCT04721600/Prot_SAP_001.pdf,https://www.prnewswire.com/news-releases/inmode-receives-health-canada-certification-for-evoke-301009466.html,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,master_unverified_seed | no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
