source_file,table_name,row_number,row_key,action,field_name,old_value,new_value,company,brand,product_family,product_id,reason
manual_product_fact_evidence.csv,manual_product_fact_evidence,2,pfact_8deebc62ceb5,product_family_id_clear_orphan,product_family_id,pf_619b484af99f,,Alta Care,Altaflora,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,3,pfact_5a2a9d0214b3,product_family_id_clear_orphan,product_family_id,pf_619b484af99f,,Alta Care,Altaflora,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,4,pfact_85a29f8524e3,product_family_id_clear_orphan,product_family_id,pf_619b484af99f,,Alta Care,Altaflora,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,5,pfact_5c3c7da138a3,product_family_id_clear_orphan,product_family_id,pf_619b484af99f,,Alta Care,Altaflora,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,6,pfact_2fd76c01ef56,product_family_id_clear_orphan,product_family_id,pf_619b484af99f,,Alta Care,Altaflora,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,7,pfact_cf405e44edb2,product_family_id_clear_orphan,product_family_id,pf_619b484af99f,,Alta Care,Altaflora,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,8,pfact_ef8ff6638719,product_family_id_clear_orphan,product_family_id,pf_619b484af99f,,Alta Care,Altaflora,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,9,pfact_08582689e8a1,product_family_id_clear_orphan,product_family_id,pf_619b484af99f,,Alta Care,Altaflora,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,10,pfact_aa4310b99b62,company_id_clear_orphan,company_id,co_1d00a8142f4a,,Altis Biologics,Altis OBM,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,10,pfact_aa4310b99b62,product_family_id_clear_orphan,product_family_id,pf_0254fb1455ce,,Altis Biologics,Altis OBM,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,11,pfact_f5bd34dbe004,company_id_clear_orphan,company_id,co_1d00a8142f4a,,Altis Biologics,Altis OBM,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,11,pfact_f5bd34dbe004,product_family_id_clear_orphan,product_family_id,pf_0254fb1455ce,,Altis Biologics,Altis OBM,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,12,pfact_9bb797ae9bd6,product_family_id_clear_orphan,product_family_id,pf_9222e46c5088,,BTL,EXOMIND,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,13,pfact_68f403b2aaa0,company_id_clear_orphan,company_id,co_f7c24821f67c,,Bayer,Priorin,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,13,pfact_68f403b2aaa0,product_family_id_clear_orphan,product_family_id,pf_b66e1118c7e3,,Bayer,Priorin,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,14,pfact_b5b92f110fbf,company_id_clear_orphan,company_id,co_f7c24821f67c,,Bayer,Priorin,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,14,pfact_b5b92f110fbf,product_family_id_clear_orphan,product_family_id,pf_b66e1118c7e3,,Bayer,Priorin,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,15,pfact_925c6223853d,company_id_clear_orphan,company_id,co_f7c24821f67c,,Bayer,Priorin,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,15,pfact_925c6223853d,product_family_id_clear_orphan,product_family_id,pf_b66e1118c7e3,,Bayer,Priorin,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,16,pfact_6198ba48717a,company_id_clear_orphan,company_id,co_f7c24821f67c,,Bayer,Priorin,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,16,pfact_6198ba48717a,product_family_id_clear_orphan,product_family_id,pf_b66e1118c7e3,,Bayer,Priorin,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,17,pfact_d698857164c8,company_id_clear_orphan,company_id,co_f7c24821f67c,,Bayer,Priorin,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,17,pfact_d698857164c8,product_family_id_clear_orphan,product_family_id,pf_b66e1118c7e3,,Bayer,Priorin,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,18,pfact_c7b6dc23d7ea,product_family_id_remap,product_family_id,pf_b8f648f183ff,pf_f13dd9ad5cfb,BioElectronics,ActiPatch,,,matched product_family_master by company_id + family
manual_product_fact_evidence.csv,manual_product_fact_evidence,19,pfact_9abb46e7cc9d,product_family_id_remap,product_family_id,pf_b8f648f183ff,pf_f13dd9ad5cfb,BioElectronics,ActiPatch,,,matched product_family_master by company_id + family
manual_product_fact_evidence.csv,manual_product_fact_evidence,20,pfact_9fa0759dfc08,product_family_id_remap,product_family_id,pf_b8f648f183ff,pf_f13dd9ad5cfb,BioElectronics,ActiPatch,,,matched product_family_master by company_id + family
manual_product_fact_evidence.csv,manual_product_fact_evidence,21,pfact_70e88d551717,product_family_id_remap,product_family_id,pf_b8f648f183ff,pf_f13dd9ad5cfb,BioElectronics,ActiPatch,,,matched product_family_master by company_id + family
manual_product_fact_evidence.csv,manual_product_fact_evidence,22,pfact_074ac17e0c2b,product_family_id_remap,product_family_id,pf_b8f648f183ff,pf_f13dd9ad5cfb,BioElectronics,ActiPatch,,,matched product_family_master by company_id + family
manual_product_fact_evidence.csv,manual_product_fact_evidence,23,pfact_8389e741813d,product_family_id_remap,product_family_id,pf_b8f648f183ff,pf_f13dd9ad5cfb,BioElectronics,ActiPatch,,,matched product_family_master by company_id + family
manual_product_fact_evidence.csv,manual_product_fact_evidence,24,pfact_71e90326c1e8,product_family_id_remap,product_family_id,pf_b8f648f183ff,pf_f13dd9ad5cfb,BioElectronics,ActiPatch,,,matched product_family_master by company_id + family
manual_product_fact_evidence.csv,manual_product_fact_evidence,25,pfact_85704eaa597f,product_family_id_remap,product_family_id,pf_b8f648f183ff,pf_f13dd9ad5cfb,BioElectronics,ActiPatch,,,matched product_family_master by company_id + family
manual_product_fact_evidence.csv,manual_product_fact_evidence,26,pfact_c54bc674c3e1,product_family_id_remap,product_family_id,pf_b8f648f183ff,pf_f13dd9ad5cfb,BioElectronics,ActiPatch,,,matched product_family_master by company_id + family
manual_product_fact_evidence.csv,manual_product_fact_evidence,27,pfact_a13cc3e7dd72,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Collagen Express,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,27,pfact_a13cc3e7dd72,product_family_id_clear_orphan,product_family_id,pf_dea4ce4e2df3,,Biocyte,Collagen Express,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,28,pfact_4a30eaee9349,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Collagen Express,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,28,pfact_4a30eaee9349,product_family_id_clear_orphan,product_family_id,pf_dea4ce4e2df3,,Biocyte,Collagen Express,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,29,pfact_fcdc5461b2f1,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Collagen Express,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,29,pfact_fcdc5461b2f1,product_family_id_clear_orphan,product_family_id,pf_dea4ce4e2df3,,Biocyte,Collagen Express,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,30,pfact_2fc4b041790a,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Collagen Express,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,30,pfact_2fc4b041790a,product_family_id_clear_orphan,product_family_id,pf_dea4ce4e2df3,,Biocyte,Collagen Express,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,31,pfact_a06b2cc3d427,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Collagen Express,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,31,pfact_a06b2cc3d427,product_family_id_clear_orphan,product_family_id,pf_dea4ce4e2df3,,Biocyte,Collagen Express,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,32,pfact_94c7e940cd3d,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Collagen Express,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,32,pfact_94c7e940cd3d,product_family_id_clear_orphan,product_family_id,pf_dea4ce4e2df3,,Biocyte,Collagen Express,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,33,pfact_3f8e276ec1ef,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Collagen Express,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,33,pfact_3f8e276ec1ef,product_family_id_clear_orphan,product_family_id,pf_dea4ce4e2df3,,Biocyte,Collagen Express,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,34,pfact_0c53a5b72ead,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Keratine Forte,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,34,pfact_0c53a5b72ead,product_family_id_clear_orphan,product_family_id,pf_e6cc75255486,,Biocyte,Keratine Forte,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,35,pfact_b5ddde2cac57,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Keratine Forte,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,35,pfact_b5ddde2cac57,product_family_id_clear_orphan,product_family_id,pf_e6cc75255486,,Biocyte,Keratine Forte,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,36,pfact_cdf89b0f7d55,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Keratine Forte,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,36,pfact_cdf89b0f7d55,product_family_id_clear_orphan,product_family_id,pf_e6cc75255486,,Biocyte,Keratine Forte,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,37,pfact_c6a0de988ddb,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Keratine Forte,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,37,pfact_c6a0de988ddb,product_family_id_clear_orphan,product_family_id,pf_e6cc75255486,,Biocyte,Keratine Forte,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,38,pfact_26276b8dcb26,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Keratine Forte,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,38,pfact_26276b8dcb26,product_family_id_clear_orphan,product_family_id,pf_e6cc75255486,,Biocyte,Keratine Forte,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,39,pfact_d7c88cf6a09c,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Keratine Forte,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,39,pfact_d7c88cf6a09c,product_family_id_clear_orphan,product_family_id,pf_e6cc75255486,,Biocyte,Keratine Forte,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,40,pfact_6d3b1cfcc61c,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Keratine Forte,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,40,pfact_6d3b1cfcc61c,product_family_id_clear_orphan,product_family_id,pf_e6cc75255486,,Biocyte,Keratine Forte,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,41,pfact_9e2b8dd056d2,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Keratine Forte,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,41,pfact_9e2b8dd056d2,product_family_id_clear_orphan,product_family_id,pf_e6cc75255486,,Biocyte,Keratine Forte,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,42,pfact_8e20b364d2b2,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Keratine Forte,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,42,pfact_8e20b364d2b2,product_family_id_clear_orphan,product_family_id,pf_e6cc75255486,,Biocyte,Keratine Forte,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,43,pfact_3555f6c462b6,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Keratine Forte,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,43,pfact_3555f6c462b6,product_family_id_clear_orphan,product_family_id,pf_e6cc75255486,,Biocyte,Keratine Forte,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,44,pfact_96be5b369fdb,company_id_clear_orphan,company_id,co_a80c7a332d96,,Biocyte,Keratine Forte,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,44,pfact_96be5b369fdb,product_family_id_clear_orphan,product_family_id,pf_e6cc75255486,,Biocyte,Keratine Forte,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,45,pfact_5499482ea22d,product_family_id_clear_orphan,product_family_id,pf_7cd4c922a879,,Collagen Matrix / Regenity Biosciences,MatrixDerm / MatrixMem,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,46,pfact_34b49fb4c4ec,product_family_id_clear_orphan,product_family_id,pf_7cd4c922a879,,Collagen Matrix / Regenity Biosciences,MatrixDerm / MatrixMem,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,47,pfact_101489d71117,product_family_id_clear_orphan,product_family_id,pf_7cd4c922a879,,Collagen Matrix / Regenity Biosciences,MatrixDerm / MatrixMem,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,48,pfact_2a2e2b40ec99,product_family_id_clear_orphan,product_family_id,pf_7cd4c922a879,,Collagen Matrix / Regenity Biosciences,MatrixDerm / MatrixMem,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,49,pfact_74953135918b,product_family_id_clear_orphan,product_family_id,pf_7cd4c922a879,,Collagen Matrix / Regenity Biosciences,MatrixDerm / MatrixMem,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,50,pfact_e3c5ea7f38a5,product_family_id_clear_orphan,product_family_id,pf_7cd4c922a879,,Collagen Matrix / Regenity Biosciences,MatrixDerm / MatrixMem,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,51,pfact_2e65b3500a91,product_family_id_clear_orphan,product_family_id,pf_7cd4c922a879,,Collagen Matrix / Regenity Biosciences,MatrixDerm / MatrixMem,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,52,pfact_e29716478ba1,product_family_id_clear_orphan,product_family_id,pf_7cd4c922a879,,Collagen Matrix / Regenity Biosciences,MatrixDerm / MatrixMem,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,53,pfact_3675443cef74,product_family_id_clear_orphan,product_family_id,pf_90305834f2e0,,Collagen Matrix / Regenity Biosciences,NeuroMatrix / NeuroMend,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,54,pfact_4fdccf67e644,product_family_id_clear_orphan,product_family_id,pf_90305834f2e0,,Collagen Matrix / Regenity Biosciences,NeuroMatrix / NeuroMend,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,55,pfact_78584894ac43,product_family_id_clear_orphan,product_family_id,pf_90305834f2e0,,Collagen Matrix / Regenity Biosciences,NeuroMatrix / NeuroMend,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,56,pfact_ee31a8c78031,product_family_id_clear_orphan,product_family_id,pf_90305834f2e0,,Collagen Matrix / Regenity Biosciences,NeuroMatrix / NeuroMend,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,57,pfact_ae1a928d77c0,product_family_id_clear_orphan,product_family_id,pf_90305834f2e0,,Collagen Matrix / Regenity Biosciences,NeuroMatrix / NeuroMend,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,58,pfact_4e0bbafa5664,product_family_id_clear_orphan,product_family_id,pf_ca099a2fff0f,,Galderma,Aklief,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,59,pfact_d581fb61b8b8,product_family_id_clear_orphan,product_family_id,pf_ca099a2fff0f,,Galderma,Aklief,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,60,pfact_59f6202dfe1a,product_family_id_clear_orphan,product_family_id,pf_ca099a2fff0f,,Galderma,Aklief,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,61,pfact_c209355db686,product_family_id_clear_orphan,product_family_id,pf_ca099a2fff0f,,Galderma,Aklief,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,62,pfact_2075cfd32a38,product_family_id_clear_orphan,product_family_id,pf_ca099a2fff0f,,Galderma,Aklief,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,63,pfact_6020eb493762,product_family_id_clear_orphan,product_family_id,pf_ca099a2fff0f,,Galderma,Aklief,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,64,pfact_b5023161f774,product_family_id_clear_orphan,product_family_id,pf_ca099a2fff0f,,Galderma,Aklief,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,65,pfact_232b6031c135,product_family_id_clear_orphan,product_family_id,pf_ca099a2fff0f,,Galderma,Aklief,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,66,pfact_df31f375e35a,product_family_id_clear_orphan,product_family_id,pf_9b2c52143648,,Galderma,Epiduo / Epiduo Forte,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,67,pfact_798da7e51a65,product_family_id_clear_orphan,product_family_id,pf_9b2c52143648,,Galderma,Epiduo / Epiduo Forte,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,68,pfact_30e4f9985f07,product_family_id_clear_orphan,product_family_id,pf_9b2c52143648,,Galderma,Epiduo / Epiduo Forte,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,69,pfact_11406e5202e3,product_family_id_clear_orphan,product_family_id,pf_35a5d0f40a39,,Galderma,Mirvaso,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,70,pfact_14af37993a64,product_family_id_clear_orphan,product_family_id,pf_17ca36ef4296,,Galderma,Soolantra,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,71,pfact_9b4eadffb3ef,product_family_id_clear_orphan,product_family_id,pf_17ca36ef4296,,Galderma,Soolantra,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,72,pfact_f80547b87e82,product_family_id_clear_orphan,product_family_id,pf_17ca36ef4296,,Galderma,Soolantra,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,73,pfact_e3037435943e,product_family_id_clear_orphan,product_family_id,pf_17ca36ef4296,,Galderma,Soolantra,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,74,pfact_b3d9accbb6de,product_family_id_clear_orphan,product_family_id,pf_17ca36ef4296,,Galderma,Soolantra,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,75,pfact_08fbf0c51b69,company_id_clear_orphan,company_id,co_9c2d52123e28,,Gold Collagen,Gold Collagen,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,75,pfact_08fbf0c51b69,product_family_id_clear_orphan,product_family_id,pf_ff5a4080816c,,Gold Collagen,Gold Collagen,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,76,pfact_d09707489dc9,company_id_clear_orphan,company_id,co_9c2d52123e28,,Gold Collagen,Gold Collagen,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,76,pfact_d09707489dc9,product_family_id_clear_orphan,product_family_id,pf_ff5a4080816c,,Gold Collagen,Gold Collagen,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,77,pfact_bd49fc9d0a5c,company_id_clear_orphan,company_id,co_9c2d52123e28,,Gold Collagen,Gold Collagen,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,77,pfact_bd49fc9d0a5c,product_family_id_clear_orphan,product_family_id,pf_ff5a4080816c,,Gold Collagen,Gold Collagen,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,78,pfact_5790ceab990e,company_id_clear_orphan,company_id,co_9c2d52123e28,,Gold Collagen,Gold Collagen,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,78,pfact_5790ceab990e,product_family_id_clear_orphan,product_family_id,pf_ff5a4080816c,,Gold Collagen,Gold Collagen,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,79,pfact_6628a82c36bb,company_id_clear_orphan,company_id,co_9c2d52123e28,,Gold Collagen,Gold Collagen,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,79,pfact_6628a82c36bb,product_family_id_clear_orphan,product_family_id,pf_ff5a4080816c,,Gold Collagen,Gold Collagen,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,80,pfact_c994f853d6d3,company_id_clear_orphan,company_id,co_9c2d52123e28,,Gold Collagen,Gold Collagen,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,80,pfact_c994f853d6d3,product_family_id_clear_orphan,product_family_id,pf_ff5a4080816c,,Gold Collagen,Gold Collagen,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,81,pfact_1597685dba4b,company_id_clear_orphan,company_id,co_9c2d52123e28,,Gold Collagen,Gold Collagen,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,81,pfact_1597685dba4b,product_family_id_clear_orphan,product_family_id,pf_ff5a4080816c,,Gold Collagen,Gold Collagen,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,82,pfact_965635729c9f,company_id_clear_orphan,company_id,co_9c2d52123e28,,Gold Collagen,Gold Collagen,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,82,pfact_965635729c9f,product_family_id_clear_orphan,product_family_id,pf_ff5a4080816c,,Gold Collagen,Gold Collagen,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,83,pfact_1d8f397b978d,company_id_clear_orphan,company_id,co_9c2d52123e28,,Gold Collagen,Gold Collagen,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,83,pfact_1d8f397b978d,product_family_id_clear_orphan,product_family_id,pf_ff5a4080816c,,Gold Collagen,Gold Collagen,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,84,pfact_b754f4be36f7,company_id_clear_orphan,company_id,co_9c2d52123e28,,Gold Collagen,Gold Collagen,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,84,pfact_b754f4be36f7,product_family_id_clear_orphan,product_family_id,pf_ff5a4080816c,,Gold Collagen,Gold Collagen,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,85,pfact_84f26d6d74c8,company_id_clear_orphan,company_id,co_9c2d52123e28,,Gold Collagen,Gold Collagen,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,85,pfact_84f26d6d74c8,product_family_id_clear_orphan,product_family_id,pf_ff5a4080816c,,Gold Collagen,Gold Collagen,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,86,pfact_e414f5afdc8a,company_id_clear_orphan,company_id,co_9c2d52123e28,,Gold Collagen,Gold Collagen,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,86,pfact_e414f5afdc8a,product_family_id_clear_orphan,product_family_id,pf_ff5a4080816c,,Gold Collagen,Gold Collagen,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,87,pfact_880ab2b52b8b,company_id_clear_orphan,company_id,co_9c2d52123e28,,Gold Collagen,Gold Collagen,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,87,pfact_880ab2b52b8b,product_family_id_clear_orphan,product_family_id,pf_ff5a4080816c,,Gold Collagen,Gold Collagen,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,88,pfact_446eacedfae9,company_id_clear_orphan,company_id,co_9c2d52123e28,,Gold Collagen,Gold Collagen,,,orphan company_id had no unique current company_master name match
manual_product_fact_evidence.csv,manual_product_fact_evidence,88,pfact_446eacedfae9,product_family_id_clear_orphan,product_family_id,pf_ff5a4080816c,,Gold Collagen,Gold Collagen,,,orphan product_family_id had no unique current product_family_master match
manual_product_fact_evidence.csv,manual_product_fact_evidence,89,pfact_7cded059006c,company_id_clear_orphan,company_id,co_9c2d52123e28,,Gold Collagen,Gold Collagen,,,orphan company_id had no unique current company_master name match
